pred0,pred1
0.9999999493802539,5.0619746146232156e-08
2.8676387723500397e-37,1.0
0.9999999999999611,3.891672723168826e-14
5.4487933212860455e-18,1.0
1.0,9.584484954150486e-19
1.0,2.105631095755701e-25
9.746793022299493e-08,0.9999999025320698
1.533822207823593e-19,1.0
1.0,8.733879064514542e-22
1.0,1.3409326943557464e-21
1.0512716305822196e-12,0.9999999999989486
2.04037821560758e-12,0.9999999999979596
1.6590829408971253e-13,0.9999999999998341
1.219495917277971e-07,0.9999998780504082
6.489591980311616e-24,1.0
3.299454072218326e-23,1.0
1.3520599401028772e-07,0.9999998647940059
5.073277182738748e-14,0.9999999999999494
0.9999999999958036,4.196527873876202e-12
0.9999996103056266,3.8969437339834887e-07
0.9999999999999947,5.415951856680623e-15
1.5053488030421857e-18,1.0
1.0,2.954911003144053e-27
1.0,1.6024294940069436e-38
1.0,2.0510789487174815e-19
0.9999849711058646,1.502889413547317e-05
0.9999999999999976,2.352147457894782e-15
0.9999999035751235,9.642487658136209e-08
0.23805976477748111,0.761940235222519
0.001846241424272293,0.9981537585757277
0.9999961901801948,3.809819805194928e-06
0.718735446978517,0.2812645530214831
0.5574572819289864,0.44254271807101353
0.9826543216516024,0.01734567834839761
0.9999999747195494,2.5280450597680897e-08
0.999963829106656,3.61708933439452e-05
0.9890112598221336,0.010988740177866387
0.9532768739376497,0.04672312606235037
0.9995962344753153,0.00040376552468457996
0.04578996648512814,0.954210033514872
0.09488545627204911,0.905114543727951
0.1555886942719068,0.8444113057280932
0.8460598846497484,0.15394011535025162
0.00043757538387939333,0.9995624246161205
0.9987279265725172,0.0012720734274827908
0.8028898328599742,0.19711016714002585
0.9980263085558027,0.0019736914441972637
0.9975827382445174,0.002417261755482689
4.7478269874248696e-05,0.9999525217301256
0.13888535433571966,0.8611146456642803
0.9990122788727464,0.0009877211272537527
0.08938204947904668,0.9106179505209534
0.34349006450798975,0.6565099354920102
0.5395252123410748,0.46047478765892524
0.24289957120558137,0.7571004287944186
0.010552283950519931,0.98944771604948
0.36345742502106315,0.636542574978937
0.022372899883674205,0.9776271001163257
0.463043526305704,0.536956473694296
0.1798319766260383,0.8201680233739617
0.9998969062974696,0.00010309370253044676
0.6846955200029009,0.315304479997099
0.9918428264235075,0.008157173576492364
0.9882748190797968,0.011725180920203204
0.9931686033749011,0.006831396625098979
0.9988928959108023,0.0011071040891976647
0.8511120070421686,0.14888799295783148
0.565483000630381,0.43451699936961896
0.7447008773033369,0.25529912269666316
0.8778361373256075,0.12216386267439235
0.7890305302351652,0.21096946976483466
0.7840982745223034,0.21590172547769662
0.9826834353393338,0.017316564660666285
0.8232598012176757,0.17674019878232422
0.30083832348076767,0.6991616765192323
0.9712917742845896,0.028708225715410395
0.0001040350617039165,0.999895964938296
0.8870508374321221,0.11294916256787789
0.9979094303100126,0.0020905696899875294
0.10282387259953858,0.8971761274004614
0.8664848291479724,0.13351517085202758
0.9999853789408768,1.4621059123349672e-05
0.5683511834535392,0.4316488165464608
0.014628478601133497,0.9853715213988664
0.29542305318209977,0.7045769468179002
0.0002911820351546631,0.9997088179648455
0.9398536139032241,0.06014638609677587
0.9440353811212921,0.055964618878707795
0.21817550469253597,0.7818244953074641
0.566639146554451,0.43336085344554903
0.8541756716349589,0.14582432836504114
0.9996072104371333,0.00039278956286669287
0.047433587107103874,0.952566412892896
0.8787717297464793,0.12122827025352058
0.014240656481351836,0.9857593435186481
0.028530817578964224,0.9714691824210359
0.9360648569176836,0.06393514308231638
0.25612238891284206,0.743877611087158
0.602875929260229,0.39712407073977096
0.012029211205621344,0.9879707887943786
0.04027765197343241,0.9597223480265676
0.8675327725257831,0.1324672274742168
0.9979609292652543,0.0020390707347457742
0.5737463332710937,0.42625366672890624
0.10150641314326325,0.8984935868567369
0.9999835840936184,1.641590638160407e-05
0.9999542362546348,4.576374536512219e-05
0.9453170606170788,0.054682939382921236
0.999190156254933,0.000809843745067013
0.5827542922756186,0.4172457077243814
0.802340566552904,0.19765943344709597
0.9425241491184622,0.05747585088153788
0.9026912528681262,0.09730874713187382
0.49454491000894185,0.5054550899910581
0.055858600740157874,0.9441413992598422
0.9347553225203427,0.06524467747965729
0.6791642218790584,0.3208357781209415
0.34441115092699454,0.6555888490730054
0.36520785459384025,0.6347921454061598
0.6127572130096642,0.3872427869903357
0.9437016936127779,0.056298306387222136
0.9558362004070221,0.044163799592977955
0.8863776251799049,0.11362237482009505
0.9962465128866725,0.0037534871133274657
0.003996976622182413,0.9960030233778175
0.9856717419987436,0.01432825800125647
0.9988897207494977,0.0011102792505022863
0.9307344441598299,0.06926555584017012
0.43884775661412284,0.5611522433858772
0.3210786049962969,0.6789213950037031
0.07885723675943788,0.9211427632405621
0.4858301820337462,0.5141698179662538
0.03458932317751563,0.9654106768224844
0.29477459167063813,0.7052254083293619
0.949272416445589,0.05072758355441102
0.21284153276261797,0.787158467237382
0.017196792725544523,0.9828032072744556
0.8323687260856817,0.16763127391431834
0.6916008505937222,0.3083991494062777
0.8316337094265775,0.16836629057342248
0.78410161059773,0.21589838940226994
0.06989210117512816,0.9301078988248718
0.2434736335859873,0.7565263664140126
0.019401993711824585,0.9805980062881754
0.5386942048120723,0.46130579518792775
0.053872754891964074,0.946127245108036
0.03614232191036374,0.9638576780896363
0.16324805086707578,0.8367519491329242
0.12652603016103237,0.8734739698389676
0.3140339305672775,0.6859660694327225
0.06344163061719583,0.9365583693828041
0.3990974094237056,0.6009025905762944
0.8844728006590487,0.11552719934095129
0.9807470447007057,0.019252955299294158
0.8942563792855671,0.10574362071443287
0.043568313957829036,0.9564316860421709
0.789595843532499,0.21040415646750088
0.2932453537683295,0.7067546462316705
0.7273306140040378,0.27266938599596213
0.06110588346820958,0.9388941165317903
0.0011816526727813268,0.9988183473272187
0.8913067705858185,0.10869322941418144
0.3755643203208319,0.624435679679168
0.9872544104265618,0.012745589573438187
0.9992625568551171,0.000737443144882862
0.2247129064073574,0.7752870935926427
0.04138475880705213,0.9586152411929479
0.9997810755705924,0.00021892442940767164
0.2908403620784401,0.7091596379215599
0.11258309376235912,0.8874169062376408
0.3450368405795767,0.6549631594204234
0.23997531623309368,0.7600246837669062
0.6765807484875621,0.3234192515124378
0.9409266484099951,0.059073351590004985
0.05439749226487973,0.9456025077351202
0.028267491487316346,0.9717325085126838
0.015686919463604686,0.9843130805363953
0.8376830342086466,0.16231696579135332
0.055994723983151015,0.9440052760168489
0.00524681052450961,0.9947531894754904
3.0009903786385006e-05,0.9999699900962136
0.42968406906963363,0.5703159309303664
